Gap_Size.m.,DBH.cm.,Tree_Height,MeanDBH.cm.,Stand_mean_height,density.ha.,CI_BAL,Average_CI_BAL,Dummy1,Dummy2,Dummy3,Dummy4,Dummy5,Dummy6,Dummy7,Dummy8,Dummy9,Dummy10,Dummy11,Dummy12,Dummy13,Dummy14,Dummy15,Dummy16,Dummy17,Dummy18,Dummy19,Dummy20,Dummy21,Dummy22,Dummy23,Dummy24,Dummy25,Dummy26,Dummy27,Dummy28,Dummy29,Dummy30,Dummy31,Dummy32,Dummy33,Dummy34,Dummy35,Dummy36,Dummy37,Dummy38,Dummy39,Dummy40,Dummy41,Dummy42,Dummy43,Dummy44,Dummy45,Dummy46,Dummy47,Dummy48,Dummy49,Dummy50,Tree_Damage
0.97712097,1.195133443,0.542335895,0.832597807,0.97712097,-0.931091541,-0.660628764,0.383037884,-0.392835348,0.928354465,-0.238468474,0.856499954,-0.933617307,-0.784457182,0.441552955,0.044142753,-1.102365961,1.031128414,-0.383974538,-0.769800239,0.813665151,-0.405498407,0.991695288,-0.341986881,0.125713116,0.19081165,-0.564179214,0.328609831,-0.445506546,0.917169522,0.678302608,-0.444312694,0.88743324,1.20284583,-0.133863546,0.465240059,9.31E-01,-0.915876341,-0.465357201,1.403050732,-0.50131354,0.740875098,0.937338703,-0.137015043,0.691649127,-0.780125121,-0.566971668,0.42264586,-0.123618306,0.538274973,0.536508473,-0.931012401,0.56727789,0.909948838,0.115229654,0.551219074,0.922526665,-0.358782168,0
0.97712097,0.843267301,0.998682839,0.832597807,0.97712097,-0.931091541,-0.072383538,0.383037884,-0.395606334,0.750195171,-0.167718297,0.935144166,-0.933578207,-0.782787431,0.457985876,0.113397943,-0.182022757,0.8835776,-0.372809788,-0.769748176,0.827756465,-0.377393472,0.964301054,-0.341986881,0.117259682,0.349875534,-0.457984062,0.331560503,-0.457698769,0.679401744,0.578150811,-0.442139714,0.834168698,0.905501948,-0.132626875,0.465248919,9.31E-01,-0.740966431,-0.464556348,1.128741219,-0.587979205,0.517280092,0.910602079,-0.121856522,0.866560546,-0.776451681,-0.574768819,0.958025856,-0.123618306,0.412290604,0.536508473,-0.929622433,0.551323891,0.479398867,0.358137637,0.62723001,0.709866228,-0.35634393,0
0.97712097,0.786685811,0.656422631,0.832597807,0.97712097,-0.931091541,0.418676422,0.383037884,-0.402809703,0.814186561,-0.166954344,0.829913772,-0.9311678,-0.782641456,0.446532275,-0.053266177,-0.904953358,1.021584318,-0.373295405,-0.771692116,0.858924019,-0.40634063,1.221239958,-0.341986881,0.135891521,0.309418323,-0.441836189,0.367438642,-0.448595501,0.825125959,0.718027355,-0.417644261,0.475251584,1.082760332,-0.133526915,0.465251079,9.31E-01,-0.864257725,-0.479076572,0.845755538,-0.640272417,0.436353413,0.667719012,-0.130124274,1.17080208,-0.77794946,-0.50680854,0.327228637,-0.123618306,0.430718563,0.536508473,-0.930176419,0.553125967,0.893897449,0.30249968,0.65544264,0.768476514,-0.354817892,0
0.97712097,0.871558046,0.542335895,0.832597807,0.97712097,-0.931091541,-0.241599402,0.383037884,-0.403364685,0.723228805,-0.177045595,0.969526178,-0.933922226,-0.782874211,0.442639038,0.086638952,-0.332442898,0.84504714,-0.376039025,-0.770137779,0.824006226,-0.405353265,0.532996932,-0.341986881,0.127674133,0.247128936,-0.462090808,0.327950014,-0.445506546,0.273994557,0.686327787,-0.444312694,0.88743324,0.972249909,-0.131348219,0.465247956,9.31E-01,-0.915876341,-0.465357201,0.888792015,-0.712907679,0.598970657,0.685227038,-0.118682202,1.034345839,-0.779230625,-0.507563628,0.434246425,-0.123618306,0.396072101,0.536508473,-0.930329701,0.557049705,0.476410431,0.205481938,0.677683313,0.701565514,-0.356329261,1
0.97712097,0.814976556,0.694451543,0.832597807,0.97712097,-0.931091541,0.256816907,0.383037884,-0.403096378,0.782738458,-0.28464263,0.886225182,-0.929305551,-0.782709724,0.446703594,-0.022949074,-0.7130901,0.951042958,-0.372655143,-0.771671324,0.865036585,-0.403110536,0.46146238,-0.341986881,0.099054351,0.325967416,-0.452013469,0.325306025,-0.44962013,0.768512018,0.267815025,-0.431569201,0.493518779,0.907156794,-0.133284459,0.465249955,9.31E-01,-0.841247549,-0.478444153,0.500748925,-0.448955533,0.535576705,0.862662753,-0.125925413,0.845062786,-0.777666281,-0.404501741,0.036579299,-0.123618306,0.65862225,0.536508473,-0.930876199,0.549292333,0.458884435,0.328998218,0.55440522,0.732587994,-0.354270886,0
0.97712097,-0.001034622,0.352191335,0.832597807,0.97712097,-0.931091541,1.307171849,0.383037884,-0.394490084,0.915761443,-0.348279256,0.881337843,-0.924738281,-0.785610642,0.443601817,-0.101581228,-0.884778178,0.766456416,-0.348543336,-0.768300345,0.82543648,-0.406520609,0.506882677,-0.341986881,0.101869612,0.370125743,-0.442449897,0.322509847,-0.440301603,0.819031672,0.639353102,-0.454164232,0.130760744,1.075796339,-0.133624812,0.465269605,9.31E-01,-0.897903085,-0.470877365,0.15514439,-0.086792265,0.921714226,0.997397475,-0.120058014,0.647928304,-0.778833378,-0.501343242,-0.039816119,-0.123617678,0.08935562,0.536508473,-0.931333693,0.567745304,1.055043214,0.421518595,0.673542593,0.91502878,-0.354475364,0
0.97712097,0.730104321,0.580364807,0.832597807,0.97712097,-0.931091541,0.576919083,0.383037884,-0.395764811,0.869805215,-0.18974005,0.767914401,-0.933134923,-0.782533676,0.444280924,0.108450983,-1.178435165,1.023569308,-0.373626433,-0.770657839,0.84105724,-0.406270298,0.96622149,-0.341986881,0.12792328,0.290161506,-0.475590234,0.338681675,-0.446539785,0.892192495,0.787426855,-0.446966406,0.379075341,1.217121749,-0.133843994,0.46525364,9.31E-01,-0.902769364,-0.473718486,1.020156368,-0.671056891,0.387406364,1.03551748,-0.130918147,0.559189579,-0.778596038,-0.556553205,0.319722022,-0.123618306,0.359240455,0.536508473,-0.929798612,0.563458335,0.945624053,0.273840176,1.112715822,0.849178142,-0.355760789,0
0.97712097,1.490418095,1.112769575,0.832597807,0.97712097,-0.931091541,-0.921553411,0.383037884,-0.404054494,0.718515837,-0.201270263,0.99583276,-0.934903514,-0.786715151,0.457247401,-0.051334841,-0.540350404,0.733956898,-0.384897776,-0.771056414,0.775366239,-0.422972408,1.26542526,-0.341986881,0.141092851,0.263276293,-0.466631277,0.345401398,-0.460677942,0.67582083,1.045933695,-0.45496398,1.317167367,1.14168805,-0.130354856,0.465235442,9.31E-01,-0.78550422,-0.465961019,1.394949211,-0.773052082,0.996401389,0.784523883,-0.120327322,0.895182458,-0.780404284,-0.486431103,0.357401965,-0.123618304,0.313212859,0.536508473,-0.93092098,0.564895772,0.68326825,0.218166036,0.538117615,0.717478931,-0.366933862,1
0.97712097,0.631970799,0.922625015,0.832597807,0.97712097,-0.931091541,0.728050571,0.383037884,-0.396563291,0.931209826,-0.292736498,0.867951434,-0.932114686,-0.782442798,0.455906741,-0.016061193,-1.015463344,1.023890591,-0.368353262,-0.770453277,0.858290183,-0.378405739,0.501849264,-0.341986881,0.132674164,0.372165672,-0.618232887,0.37683549,-0.455696868,0.91525358,0.781508178,-0.454384296,0.7850573,1.208282995,-0.133906167,0.465259663,9.31E-01,-0.737647785,-0.462589174,0.588085597,-0.226624739,0.385924479,0.818169528,-0.130806911,0.359121052,-0.7798216,-0.46042682,0.464043153,-0.123618306,0.443989601,0.536508473,-0.931364417,0.567239878,0.557209878,0.394166896,0.769149386,0.925218519,-0.354607711,1
0.97712097,1.12440658,0.542335895,0.832597807,0.97712097,-0.931091541,-0.445941682,0.383037884,-0.401781787,0.925414955,-0.274853795,0.894756064,-0.933677927,-0.784024671,0.44236492,-0.081807851,-1.271908777,0.828702554,-0.382395852,-0.769629091,0.815721749,-0.407012367,0.619620476,-0.341986881,0.132948777,0.202058631,-0.433240405,0.334915721,-0.445506546,0.868098149,0.625256998,-0.444312694,0.88743324,1.143665976,-0.133336828,0.465241439,9.31E-01,-0.915876341,-0.465357201,0.797129066,-0.394025806,0.633378988,1.142982928,-0.135497552,0.763486124,-0.778600256,-0.419133586,0.425437608,-0.123618306,0.59596873,0.536508473,-0.932183182,0.567491887,1.019208825,0.133184401,0.787269186,0.92382339,-0.355831188,1
0.97712097,0.322540775,0.694451543,0.832597807,0.97712097,-0.931091541,1.109603532,0.383037884,-0.399313815,0.718935601,-0.231978778,0.975160942,-0.928841049,-0.783070821,0.445597897,0.107743594,-0.676264846,0.836561808,-0.355489818,-0.771586777,0.888142794,-0.404371237,1.063756901,-0.341986881,0.119688957,0.465079083,-0.462838707,0.322282138,-0.44962013,0.601154186,0.752306464,-0.431569201,0.493518779,0.9915996,-0.131967489,0.465269605,9.31E-01,-0.841247549,-0.478444153,0.53894211,-0.395956016,0.555648224,0.927439333,-0.112501,0.944293948,-0.779518269,-0.523823617,0.123692853,-0.123618306,0.210565658,0.536508473,-0.930345289,0.558332275,0.727027905,0.556140229,0.67838032,0.701337852,-0.35505507,1
0.97712097,1.729121256,0.922625015,0.832597807,0.97712097,-0.931091541,-1.223208527,0.383037884,-0.398236979,0.934711725,-0.241271052,0.885391685,-0.931822346,-0.789008826,0.457113239,0.033375992,-0.76747102,0.998079792,-0.392672791,-0.770412346,0.825654207,-0.379130227,0.389791565,-0.341986881,0.125955338,0.17122092,-0.207526154,0.33832641,-0.455696868,0.909962397,0.766703214,-0.454384296,0.7850573,1.216016543,-0.133762241,0.465232589,9.31E-01,-0.737647785,-0.462589174,1.67604617,-0.200966464,0.976640808,1.01369053,-0.140744372,0.664467944,-0.779254407,-0.526654832,0.303190274,-0.123618304,0.648771514,0.536508473,-0.931261016,0.567138511,0.988925027,0.075392989,0.956780475,0.928781286,-0.346198167,0
0.97712097,0.210261881,0.846567191,0.832597807,0.97712097,-0.931091541,1.214068422,0.383037884,-0.394765633,0.836106662,-0.188695962,0.796471831,-0.927818691,-0.783702136,0.454275463,0.252559945,-1.334000973,1.033919115,-0.354251179,-0.768905515,0.896403515,-0.378138681,0.936726323,-0.341986881,0.124915832,0.450524138,-0.425496189,0.200911448,-0.453684204,0.786695715,0.678363966,-0.447456655,1.17588784,1.169018656,-0.133652171,0.465269605,9.31E-01,-0.75718072,-0.473210008,0.522948616,-0.468832649,0.637700094,0.981567842,-0.125944147,0.799583832,-0.778124788,-0.543765355,0.007958893,-0.123618306,-5.593815388,0.536508473,-0.929584477,0.557528381,1.069695989,0.532655717,0.9411991,0.799230158,-0.355035869,0
0.97712097,0.829121929,0.770509367,0.832597807,0.97712097,-0.931091541,0.093133609,0.383037884,-0.396036554,0.766360603,-0.169931614,0.912186771,-0.841647067,-0.782747407,0.449387255,0.23029139,-0.64213305,0.911592193,-0.322862982,-0.791433548,0.870962433,-0.412440735,0.503441599,-0.341986881,0.123401958,1.024930544,-0.455305666,0.327575453,-0.451658625,0.730258065,0.602359564,-0.391866552,0.735734084,0.894426054,-0.133272817,0.465249429,9.31E-01,-0.794782712,-0.476823379,0.750099505,-0.570906275,0.935940117,0.914898491,-0.123820128,0.471921686,-0.777368836,-0.465033395,0.97548326,-0.123618306,0.39857831,0.536508473,-0.929648522,0.549542934,0.88409714,1.400575903,0.588314383,0.719333421,-0.354920063,0
0.97712097,0.533837277,0.922625015,0.832597807,0.97712097,-0.931091541,0.86713108,0.383037884,-0.404491729,0.896286387,-0.320800692,0.859389534,-0.932154847,-0.782482749,0.457317606,0.195704232,-0.948504145,0.617809216,-0.365008675,-0.77028079,0.862785066,-0.375817845,1.125508588,-0.341986881,0.044610286,0.399323471,-0.450226893,0.313353111,-0.455696868,0.809289138,6.039928094,-0.454384296,0.7850573,0.927531932,-0.133431905,0.465270584,9.31E-01,-0.737647785,-0.462589174,0.230814862,-0.1184977,0.434556716,1.250132224,-0.123933705,0.593816737,-0.780857686,-0.389434002,0.286170325,-0.123618306,-0.147938794,0.536508473,-0.931833941,0.567603109,0.883143738,0.438006902,0.544329654,0.895677102,-0.354563707,0
0.456829763,0.786685811,0.618393719,0.335250781,0.456829763,-0.621802241,-0.582426927,0.533717249,-0.447490223,0.449939961,0.413992146,0.260023275,-0.534735832,-0.410807778,0.567308539,-0.064127297,-0.327725644,0.539773244,-0.956684345,-0.5789128,0.330179704,-0.389565194,-0.233462529,-0.457033592,0.149558432,0.197693101,-0.548307469,0.387652268,-0.541386844,0.621608856,0.422762191,-0.864863421,0.639060221,0.511547743,-0.130049471,0.552869302,6.22E-01,-0.287719481,-0.720565466,0.785219381,-0.71881066,0.255838489,0.364622547,-0.115580477,0.091572521,-0.596771565,-0.491134586,0.253786542,-0.123618375,0.28808324,0.611574401,-0.62142178,0.91050568,0.414032955,-0.232314589,0.22151994,0.525057859,-0.265735528,0
0.456829763,0.35083152,0.238104599,0.335250781,0.456829763,-0.621802241,0.47995352,0.533717249,-0.445947513,0.272502263,0.333376007,0.277536253,1.339918807,-0.408442468,0.543482187,-0.02265213,0.28213876,0.311486029,-0.945182949,-0.58027972,0.278399511,-0.387763456,-0.190586257,-0.457033592,0.04881711,0.246596956,-0.550713592,0.40242811,-0.535510296,0.255067745,0.442448187,-1.026441765,0.477861225,0.362077278,-0.125994322,0.552879426,6.22E-01,-0.413597434,-0.720635382,0.615141359,-0.684869227,0.89929227,0.472077571,-0.101880903,0.445221687,-0.586353155,-0.520714155,-0.105305138,-0.123618375,0.11323353,0.611574401,-0.620945584,0.900470373,0.564005825,0.002566464,0.53941859,0.28774833,-0.266799344,0
0.456829763,-0.240621869,0.238104599,0.335250781,0.456829763,-0.621802241,1.20050519,0.533717249,-0.442614847,0.323445477,0.369373288,0.290783569,-0.523705399,2.908339509,0.540549387,0.149525815,-0.19906977,0.364785818,-0.916415945,-0.580374253,0.316995806,-0.388554521,0.435701904,-0.457033592,-0.062339661,0.451672934,-0.556311996,0.266860529,3.741519056,0.530490821,1.691216858,-1.026441765,0.477861225,0.302832692,-0.124974031,0.552887339,6.22E-01,-0.413597434,-0.720635382,0.09147949,-0.744129614,0.413392117,0.506844619,-0.098304962,0.145423129,-0.586448909,-0.513717037,-0.138051725,-0.123618371,-0.215647347,0.611574401,-0.620914372,0.903379035,0.177810429,0.248170085,0.755863328,0.366592059,-0.264762421,0
0.456829763,-0.662330787,-0.180213434,0.335250781,0.456829763,-0.621802241,1.289051831,0.533717249,-0.447289319,0.157258874,0.264431101,0.179156493,0.946989771,2.899167221,0.506097258,-0.817793112,-0.020481496,0.04412845,-0.934829737,-0.441387957,0.463296788,-0.389990499,-0.132384265,-0.457033592,0.036105373,-6.80E+00,-0.572865677,0.36776934,-0.528359419,0.458931309,0.561281292,-0.823558193,-0.167076117,0.336900153,-0.127245678,0.552887339,6.22E-01,-0.234757357,-0.721220131,-0.420010168,0.719435035,-2.810562807,0.25846529,-0.065339336,0.114548545,-0.588060723,-0.477693626,-2.161208919,-0.123618371,-0.057949983,0.611574401,-0.622854387,0.898466972,0.194892305,-11.16200875,-2.785903059,0.156608049,-0.265102,0
0.456829763,1.3781392,0.428249159,0.335250781,0.456829763,-0.621802241,-1.223208527,0.533717249,-0.446131099,0.393850733,0.416058716,0.275673522,-0.530722933,-0.41756844,0.553533622,-0.021524123,-0.746564025,0.446529243,-0.971793518,-0.577906526,0.25994745,-0.389105413,-0.091815009,-0.457033592,0.15712919,0.056720479,-0.550992616,0.339103697,-0.538526063,0.523515078,0.475058066,-1.015684567,0.251058627,0.359756621,-0.12855521,0.552863446,6.22E-01,-0.397088245,-0.714581316,1.340059075,-0.92737023,0.520107085,0.76156754,-0.115381424,0.287276905,-0.589299596,-0.511779546,0.164657357,-0.123618373,0.459325831,0.611574401,-0.621322906,0.908990811,0.582353351,-0.281813715,0.338626648,0.473404199,-0.26712642,0
0.456829763,0.646116172,0.428249159,0.335250781,0.456829763,-0.621802241,-0.267734781,0.533717249,-0.447894218,0.431013301,0.229723449,0.138966779,1.339918807,-0.40975244,0.554437064,-0.074585216,-0.571661689,0.551597834,-0.95708138,-0.577522809,0.279555663,-0.387466936,0.571253174,-0.457033592,0.159371978,0.158162426,-0.544118045,0.372953639,-0.538526063,0.684236283,0.454439009,-1.015684567,0.251058627,0.466737004,-0.130875045,0.552871514,6.22E-01,-0.397088245,-0.714581316,0.6080858,-0.686828804,0.061109412,0.688517116,-0.115736208,0.747764826,-0.59946442,-0.465051333,-0.009565597,-0.123618375,0.617916954,0.611574401,-0.621533833,0.895682202,0.642271148,-0.182362749,0.013232839,0.428273727,-0.267146051,0
0.456829763,-0.53590652,0.085988951,0.335250781,0.456829763,-0.621802241,1.25470193,0.533717249,-0.446563735,0.276480799,0.253066778,0.254862788,-0.52568904,2.902864526,0.544356143,0.029758663,-0.757915933,0.371277778,-0.896500057,-0.57796613,0.386478867,-0.38816713,0.646605919,-0.457033592,0.063283328,0.487924486,-0.547056531,0.386985363,3.545720215,0.647890926,0.483853519,-1.036575136,0.005084898,0.538839626,-0.130565606,0.552887339,6.22E-01,-0.338281142,-0.706115158,-0.206545126,0.156154725,1.023826124,0.714595275,-0.103412445,0.147714748,-0.597774798,-0.500464239,0.145389771,-0.123618373,-0.024326015,0.611574401,-0.623097276,0.897650406,-0.002550261,0.271290893,-2.577351897,0.275243034,-0.26472991,0
0.456829763,0.181971136,0.238104599,0.335250781,0.456829763,-0.621802241,0.790497577,0.533717249,-0.446728912,0.50474467,0.256761344,0.235758106,1.339918807,-0.408358615,0.543490447,-0.004183681,-0.537420218,0.544349535,-0.938824372,-0.580345569,0.286914516,-0.388647136,0.339801938,-0.457033592,0.043996728,0.2922989,-0.545461272,0.374555187,-0.535510296,0.636288766,0.415210127,-1.026441765,0.477861225,0.527007325,-0.130763896,0.552894054,6.22E-01,-0.413597434,-0.720635382,-0.026358209,-0.726148037,-0.287244846,0.488150285,-0.110250523,0.479458254,-0.598250129,-0.382193735,-0.097699782,-0.123618375,0.078862102,0.611574401,-0.621643513,0.904719329,0.207714086,0.056853989,0.301435203,0.532823234,-0.265690712,0
0.456829763,0.082953528,0.162046775,0.335250781,0.456829763,-0.621802241,1.04827025,0.533717249,-0.449011487,0.418033051,0.311716625,0.136322777,1.339918807,-0.408580395,0.544763453,0.001406072,-0.319064535,0.548523289,-0.937790276,-0.578711436,0.306624813,-0.387171285,0.196109433,-0.457033592,0.187234717,0.263819176,-0.544281587,0.37626032,-0.534263951,0.659510227,0.510281719,-1.028824895,0.433074128,0.476564793,-0.130926879,0.552887339,6.22E-01,-0.382448622,-0.713494444,0.131704508,-0.304696533,-0.124185199,0.652577768,-0.110373468,0.819988558,-0.597777978,-0.446988492,-0.064297239,-0.123618375,0.02570563,0.611574401,-0.621569497,0.895662492,0.255970639,0.026822384,0.069479255,0.414361821,-0.265232489,0
0.456829763,0.575389309,0.314162423,0.335250781,0.456829763,-0.621802241,0.008765873,0.533717249,-0.446963571,0.277279769,0.294694824,0.254259227,-0.50730554,-0.409319856,0.543480106,-0.065320648,-0.53288614,0.372533029,-0.968251559,-0.572654885,0.265845371,-0.389119311,0.088719465,-0.457033592,0.100231289,-0.005426201,-0.547037105,0.36048215,-0.536735115,0.598608983,-1.083097244,-0.818849304,0.257334214,0.538992352,-0.130425058,0.552872873,6.22E-01,-0.424101342,-0.71310673,0.730647291,-0.558054308,-0.237657193,0.72844797,-0.115839247,0.172503654,-0.592255798,-0.518036785,-0.332550372,-0.123618375,0.249756067,0.611574401,-0.623295247,0.897639143,0.656953866,-0.393111197,0.049728827,0.275993029,-0.266448262,0
0.456829763,-0.029325367,0.085988951,0.335250781,0.456829763,-0.621802241,1.129373645,0.533717249,-0.448454112,0.176972738,0.268562273,0.232824254,-0.535184876,-0.409110003,0.541967084,0.016142553,-0.604763323,0.06134242,-0.934347225,-0.5779322,0.335273999,-0.388721405,-0.193933525,-0.457033592,0.075111961,0.262684068,-0.550474892,0.378532029,-0.532991775,0.506621735,0.413846374,-1.036575136,0.005084898,0.388067593,-0.130043474,0.552887339,6.22E-01,-0.338281142,-0.706115158,0.261222963,0.177425124,0.064191248,0.779216023,-0.105194561,0.530476511,-0.588251745,-0.500584059,-0.221914444,-0.123618375,0.669183824,0.611574401,-0.621947599,0.897861587,0.13156989,0.005710909,-0.044462851,0.178033896,-0.265585953,0
0.456829763,0.772540439,0.352191335,0.335250781,0.456829763,-0.621802241,-0.424184369,0.533717249,-0.451566854,0.470743661,0.410318386,0.255256472,-0.52597062,-0.410690413,0.544014042,-0.06988002,-0.365371553,0.551012475,-0.963694583,-0.576911118,0.261837671,-0.389388678,0.34549652,-0.457033592,0.181439255,0.090410666,-0.547380031,0.371298658,-0.537337838,0.646696064,-0.394478194,-1.057496037,0.130760744,0.535212345,-0.130318608,0.552869505,6.22E-01,-0.420583503,-0.709855649,0.459322732,-0.926267009,0.085030433,0.582299013,-0.116923504,0.535735664,-0.59800748,-0.397999988,-0.164628058,-0.123618375,0.271081476,0.611574401,-0.62085783,0.909690523,0.462671651,-0.246166278,0.291178211,0.534456879,-0.266731058,0
0.456829763,0.603680054,0.542335895,0.335250781,0.456829763,-0.621802241,-0.126963399,0.533717249,-0.444040756,0.346963518,0.307285867,0.17358394,-0.533202447,-0.409484563,0.558864283,0.000932526,-0.226072445,0.475220287,-0.955278073,-0.577875548,0.31390382,-0.387251199,0.044549626,-0.457033592,0.281770532,0.207002195,-0.545517707,0.517238007,-0.540261044,0.642695235,0.452693182,-1.034871316,0.88743324,0.528408302,-0.130702594,0.552872305,6.22E-01,-0.333685481,-0.711978544,0.898184759,-0.098059027,0.009858683,0.90325091,-0.11396463,0.552666648,-0.597297905,-0.553777464,0.481309543,-0.123618375,0.23688462,0.611574401,-0.622088826,0.896469202,0.606623964,-0.168732064,0.098894806,0.342017418,-0.266617055,0
0.456829763,0.280104658,0.314162423,0.335250781,0.456829763,-0.621802241,0.690369873,0.533717249,-0.447567466,0.374253733,0.399205575,0.282780249,-0.50384201,-0.4083412,0.545522084,0.001559979,0.232188805,0.415628667,-0.958729214,-0.57321165,0.278579212,-0.389660984,0.0492898,-0.457033592,0.095000027,0.033814318,-0.552099778,0.394473245,-0.536735115,0.372766566,0.45110324,-0.818849304,0.257334214,0.31888714,-0.128718718,0.552883127,6.22E-01,-0.424101342,-0.71310673,0.345372835,-0.907074599,-0.175220282,0.519725285,-0.106099669,0.341950088,-0.589972409,-0.469093615,-0.215089463,-0.123618375,0.141484861,0.611574401,-0.621375768,0.907553374,0.078364221,-0.362224756,0.196637106,0.446848589,-0.265703064,0
0.456829763,1.335703083,0.466278071,0.335250781,0.456829763,-0.621802241,-0.980429475,0.533717249,-0.448752952,0.459713725,0.424983387,0.257876702,-0.531529938,-0.416978173,0.557219013,-0.058309492,-0.827156578,0.546733874,-0.97018196,-0.574834459,0.270694059,-0.388680369,0.439367714,-0.457033592,0.167074329,0.072545664,-0.547873787,0.364715528,-0.539109413,0.633825587,0.354120842,-1.029081602,0.406372645,0.525296128,-0.130111229,0.552863758,6.22E-01,-0.378571668,-0.71245842,1.07049646,-0.881121715,0.345733588,0.39713684,-0.120123584,0.509648645,-0.593974049,-0.422895963,0.0240655,-0.123618373,0.400189266,0.611574401,-0.620701621,0.910236777,0.353803545,-0.274630354,0.230885883,0.530146181,-0.267155239,0
0.456829763,0.392383552,0.314162423,0.335250781,0.456829763,-0.621802241,0.257664911,0.533717249,-0.452033723,0.216203018,0.344635071,0.239476764,-0.505274766,-0.408543371,0.545278088,-0.085333694,0.12042913,0.217230358,-0.962668246,-0.572925551,0.273309199,-0.387922292,0.350986519,-0.457033592,0.101690899,0.017614835,-0.136551603,0.382127241,-0.536735115,0.110708561,0.273371747,-0.818849304,0.257334214,0.411299013,-0.128155151,0.552877802,6.22E-01,-0.424101342,-0.71310673,0.096303401,-0.72772737,-0.284296253,0.844075741,-0.101544853,0.391062425,-0.583135704,-0.380780369,-0.277530029,-0.123618375,0.864324725,0.611574401,-0.621252802,0.899130079,0.317072908,-0.375001316,0.069557831,0.216473618,-0.265962406,0
0.456829763,0.308395403,0.504306983,0.335250781,0.456829763,-0.621802241,0.587360949,0.533717249,-0.448090071,0.332758382,0.391858794,0.291046997,-0.533049684,-0.408370761,0.560687527,-0.04727685,0.127404246,0.373036587,-0.944723785,-0.577985719,0.3145185,-0.387603068,0.452555576,-0.457033592,0.085119285,0.261529708,-0.555234866,0.381825085,-0.539688457,-0.024042755,0.571676557,-1.032491969,0.379423821,0.298714578,-0.124089983,0.552881462,6.22E-01,-0.356990178,-0.709331281,0.615002056,-0.799415903,0.124440901,0.525411157,-0.103815236,0.418977566,-0.588382659,-0.532373419,0.109023735,-0.123618375,0.091924778,0.611574401,-0.620895748,0.90409705,0.105616718,-0.108114847,0.75881153,0.381788671,-0.265989948,0
0.456829763,0.379122265,0.009931127,0.335250781,0.456829763,-0.621802241,0.369562774,0.533717249,-0.45165762,0.233679446,0.3534314,0.253955591,-0.532583364,-0.408507956,0.532174914,0.007331305,0.152390573,0.252933863,-0.952328769,-0.577498198,0.335766066,-0.387729962,0.565334611,-0.457033592,0.14699997,0.132982649,-0.626584701,0.404068605,-0.531695921,0.154066388,0.424970752,-1.031327976,-0.332333282,0.405184911,-0.11986114,0.552878292,6.22E-01,-0.291908883,-0.711988078,0.332099737,0.114353765,-0.334840663,0.399786758,-0.101513239,0.622127173,-0.584602709,-0.432888963,0.027757362,-0.123618375,0.102254259,0.611574401,-0.621330604,0.899384904,0.274791226,-0.105579164,0.084038916,0.23666275,-0.26646395,1
0.456829763,-0.817045799,-0.522473642,0.335250781,0.456829763,-0.621802241,1.316275357,0.533717249,-0.44440637,0.353788768,0.34592427,0.288702124,1.339918807,2.893091654,0.435038215,-0.100643746,0.109476377,0.39232582,-0.862944554,-0.578098387,0.419944073,-0.388911872,-0.39735663,-0.457033592,0.025128253,0.377954976,-0.553443809,0.360018106,3.741615922,0.440709661,0.470609255,-1.019259655,-0.702619613,0.29978655,-0.128013737,0.552887339,6.22E-01,-0.394850457,-0.715992342,-0.652575273,0.189111917,2.138549923,0.550501123,-0.067368513,0.254525375,-0.58773216,-0.446878422,-0.180165768,-0.123618369,-0.159964138,0.611574401,-0.621414097,0.90584281,0.201638288,0.312657534,0.596316859,0.415727796,-0.264780634,0
0.456829763,0.43481967,0.352191335,0.335250781,0.456829763,-0.621802241,0.141184685,0.533717249,-0.449140193,0.168211883,0.317371394,0.190679463,-0.525265154,-0.408676468,0.54403885,0.050488293,0.009528943,0.078741399,-0.954403167,-0.57649934,0.274248668,-0.388287892,0.480043526,-0.457033592,0.117811882,0.146975739,-0.552402385,0.267688297,-0.537337838,0.318082033,0.490398381,-1.057496037,0.130760744,0.364511504,-0.125780942,0.552876397,6.22E-01,-0.420583503,-0.709855649,0.228887633,-0.66813543,-0.114911927,0.767422174,-0.102481576,0.200341655,-0.587844724,-0.405032691,-0.113506543,-0.123618375,0.177575645,0.611574401,-0.622569884,0.898707718,0.301882547,-0.190054139,0.25557696,0.167398788,-0.265643434,0
0.456829763,0.0970989,0.238104599,0.335250781,0.456829763,-0.621802241,0.965874307,0.533717249,-0.449925137,0.441286075,0.321541407,0.142824,-0.52497251,-0.408535322,0.539559616,0.124555181,-0.1766995,0.551155854,-0.935174586,-0.580076528,0.29180621,-0.387774904,0.594477123,-0.457033592,0.040201733,0.318436038,-0.544013153,0.389652931,-0.535510296,0.664150111,0.41631777,-1.026441765,0.477861225,0.460205181,-0.130952397,0.552887339,6.22E-01,-0.413597434,-0.720635382,-0.081130029,-0.557494267,-0.076322593,0.766125993,-0.110741132,0.357694999,-0.598638081,-0.381453855,-0.092387844,-0.123618375,0.181969184,0.611574401,-0.621335469,0.895768082,0.214096491,0.088014718,0.106210161,0.439376717,-0.264546585,0
