Gap_Size.m.,DBH.cm.,Tree_Height,MeanDBH.cm.,Stand_mean_height,density.ha.,CI_BAL,Average_CI_BAL,Dummy1,Dummy2,Dummy3,Dummy4,Dummy5,Dummy6,Dummy7,Dummy8,Dummy9,Dummy10,Dummy11,Dummy12,Dummy13,Dummy14,Dummy15,Dummy16,Dummy17,Dummy18,Dummy19,Dummy20,Dummy21,Dummy22,Dummy23,Dummy24,Dummy25,Dummy26,Dummy27,Dummy28,Dummy29,Dummy30,Dummy31,Dummy32,Dummy33,Dummy34,Dummy35,Dummy36,Dummy37,Dummy38,Dummy39,Dummy40,Dummy41,Dummy42,Dummy43,Dummy44,Dummy45,Dummy46,Dummy47,Dummy48,Dummy49,Dummy50,Tree_Damage
236.857143,55.0676,25.3,51.793564,23.685714,852.63,22.659179,30.254127,0.032761,0.00669,164004.7916,-0.408872,392775.0325,-96.434237,-1525505.681,26.1,-2.770162,125.172427,-0.039548,-0.001813,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.143613,0.442308,-3788651301,7.87E+14,-0.946267,1.888585,-0.00224,-1.54E+15,-0.001437,3.239574,-1.262978,-177.673523,-0.719745,0.199053,-0.022768,0.001228,0.003044,0.071478,0.000789,-28.966019,43.792142,0.001439,-0.004165,30.630575,-2.799293,47.454119,421.954435,3.383921,0
236.857143,53.4761,24.2,51.793564,23.685714,852.63,26.02855,30.254127,0.031228,0.00669,164004.7916,-0.40891,392775.0325,-96.434237,-1524407.886,26.1,-2.735787,126.433024,-0.039548,-0.001832,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.143628,0.442308,-3788651423,7.87E+14,-0.946267,1.888591,-0.00224,-1.54E+15,-0.001437,3.239574,-1.444459,-177.826295,-0.719745,0.199053,-0.021448,0.001228,0.002574,0.071478,0.000789,-28.966019,45.770203,0.001439,-0.004165,30.630848,-2.799293,50.527959,408.033184,3.383921,0
236.857143,62.707,25.5,51.793564,23.685714,852.63,14.802877,30.254127,0.033358,0.00669,164004.7916,-0.408866,392775.0325,-96.434237,-1525705.756,26.1,-2.776232,124.954912,-0.039548,-0.00181,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.143591,0.442308,-3788651360,7.87E+14,-0.946267,1.888584,-0.00224,-1.54E+15,-0.001437,3.239574,-1.274071,-177.766234,-0.719745,0.199053,-0.023008,0.001228,0.000853,0.071478,0.000789,-28.966019,43.444248,0.001439,-0.004165,30.630526,-2.799293,46.934794,502.94994,3.383921,0
236.857143,45.2,22.4,51.793564,23.685714,852.63,34.006343,30.254127,0.028534,0.00669,164004.7916,-0.408975,392775.0325,-96.434237,-1522621.005,26.1,-2.675578,128.762877,-0.039548,-0.001881,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.143206,0.442308,-3788651581,7.87E+14,-0.946267,1.888595,-0.00224,-1.54E+15,-0.001437,3.239574,-1.612123,-177.562531,-0.719745,0.199053,-0.019281,0.001228,0.004158,0.071478,0.000789,-28.966019,49.278345,0.001439,-0.004165,30.631323,-2.799293,56.51244,348.234241,3.383921,0
236.857143,45.2,23,51.793564,23.685714,852.63,34.006343,30.254127,0.029321,0.00669,164004.7916,-0.408952,392775.0325,-96.434237,-1523215.326,26.1,-2.696231,127.94574,-0.039548,-0.001861,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.143414,0.442308,-3788651477,7.87E+14,-0.946267,1.888594,-0.00224,-1.54E+15,-0.001437,3.239574,-1.528538,-177.837308,-0.719745,0.199053,-0.020005,0.001228,0.004751,0.071478,0.000789,-28.966019,48.067502,0.001439,-0.004165,30.631161,-2.799293,54.36697,348.235092,3.383921,0
236.857143,47.1099,22.5,51.793564,23.685714,852.63,29.20598,30.254127,0.028735,0.00669,164004.7916,-0.408971,392775.0325,-96.434237,-1522719.968,26.1,-2.679063,128.623661,-0.039548,-0.001877,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.143246,0.442308,-3788651600,7.87E+14,-0.946267,1.888594,-0.00224,-1.54E+15,-0.001437,3.239574,-1.628162,-177.659625,-0.719745,0.199053,-0.019402,0.001228,0.003464,0.071478,0.000789,-28.966019,49.073423,0.001439,-0.004165,30.631295,-2.799293,56.14325,360.342565,3.383921,0
236.857143,45.8366,23.8,51.793564,23.685714,852.63,31.671911,30.254127,0.030396,0.00669,164004.7916,-0.408924,392775.0325,-96.434237,-1524009.784,26.1,-2.72285,126.920314,-0.039548,-0.001841,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.143585,0.442308,-3788651370,7.87E+14,-0.946267,1.888592,-0.00224,-1.54E+15,-0.001437,3.239574,-1.430506,-177.860542,-0.719745,0.199053,-0.020968,0.001228,0.005257,0.071478,0.000789,-28.966019,46.518708,0.001439,-0.004165,30.630951,-2.799293,51.74627,352.168676,3.383921,0
236.857143,40.7437,24,51.793564,23.685714,852.63,38.546421,30.254127,0.030461,0.00669,164004.7916,-0.408917,392775.0325,-96.434237,-1524208.762,26.1,-2.729348,126.674638,-0.039548,-0.001836,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.14361,0.442308,-3788651271,7.87E+14,-0.946267,1.888591,-0.00224,-1.54E+15,-0.001437,3.239574,-1.432723,-177.849795,-0.719745,0.199053,-0.021208,0.001228,0.007456,0.071478,0.000789,-28.966019,46.142394,0.001439,-0.004165,30.630899,-2.799293,51.129897,323.453568,3.383921,0
236.857143,39.1521,22.5,51.793564,23.685714,852.63,40.390916,30.254127,0.028446,0.00669,164004.7916,-0.408971,392775.0325,-96.434237,-1522719.968,26.1,-2.679063,128.623661,-0.039548,-0.001877,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.143246,0.442308,-3788651446,7.87E+14,-0.946267,1.888594,-0.00224,-1.54E+15,-0.001437,3.239574,-1.56791,-177.659625,-0.719745,0.199053,-0.019402,0.001228,0.006555,0.071478,0.000789,-28.966019,49.073423,0.001439,-0.004165,30.631295,-2.799293,56.14325,315.716677,3.383921,0
236.857143,35.0141,20.7,51.793564,23.685714,852.63,116.927911,30.254127,0.025975,0.00669,164004.7916,-0.409041,392775.0325,-96.434237,-1520944.145,26.1,-2.613537,131.335345,-0.039548,-0.001957,-322.634531,40.803016,767.572218,0.003099,-1795659449,1994.039754,-1688549864,661.168606,720.576679,0.001439,0.142191,0.442308,-3788651685,7.87E+14,-0.946267,1.888593,-0.00224,-1.54E+15,-0.001437,3.239574,-1.892149,-176.589545,-0.719745,0.199053,-0.017222,0.001228,0.006425,0.071478,0.000789,-28.966019,52.975633,0.001439,-0.004165,30.631806,-2.799293,63.618784,298.276335,3.383921,0
278.454546,89,32.5,65.090909,27.845455,155.52,13.68997,34.769315,0.95532,0.083243,1892573.02,-0.440386,3089248.016,-959.491531,1273.834468,30.451618,-2.594628,103.981716,-0.034796,-0.019227,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.165536,0.658946,-3788650946,8.83E+14,-0.71163,1.737513,-2.550189,-6946527059,-0.007937,2.554413,-0.592124,-204.843307,0.907972,0.267513,-0.171198,0.008092,0.000505,0.097695,0.001337,-33.725237,17.667344,0.008144,0.003377,28.506697,-2.053217,6.227486,220.363938,3.377713,0
278.454546,83,27.2,65.090909,27.845455,155.52,22.491061,34.769315,0.600177,0.083243,1892573.02,-0.440429,3089248.016,-959.491531,1329.038565,30.451618,-2.510584,104.598633,-0.034796,-0.018225,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.166825,0.658946,-3788651076,8.83E+14,-0.71163,1.752396,-2.550189,-6946527059,-0.007937,2.554413,-0.605482,-204.842894,-0.787855,0.267513,-0.136719,0.008092,0,0.097695,0.001337,-33.725237,20.007497,0.008144,0.003377,28.507585,-2.053217,7.896112,168.973626,3.377713,0
278.454546,52,24.8,65.090909,27.845455,155.52,48.678778,34.769315,0.315041,0.083243,1892573.02,-0.440451,3089248.016,-959.491531,1354.045514,30.451618,-2.462498,104.964728,-0.034796,-0.017667,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.165978,0.658946,-3788651072,8.83E+14,-0.71163,1.759222,-2.550189,-6946527059,-0.007937,2.554413,-0.243591,-205.744999,-0.787855,0.267513,-0.121038,0.008092,0.018917,0.097695,0.001337,-33.725237,20.822369,0.008144,0.003377,28.508044,-2.053217,8.984583,70.881446,3.377713,0
278.454546,65,27.8,65.090909,27.845455,155.52,30.145488,34.769315,0.44324,0.083243,1892573.02,-0.440424,3089248.016,-959.491531,1322.787692,30.451618,-2.52152,104.516986,-0.034796,-0.018355,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.166881,0.658946,-3788651010,8.83E+14,-0.71163,1.750698,-2.550189,-6946527059,-0.007937,2.554413,-0.395389,-204.772629,-0.787855,0.267513,-0.140632,0.008092,0.009072,0.097695,0.001337,-33.725237,19.775463,0.008144,0.003377,28.507477,-2.053217,7.663832,95.4159,3.377713,0
278.454546,44,27.6,65.090909,27.845455,155.52,54.350987,34.769315,0.328885,0.083243,1892573.02,-0.440426,3089248.016,-959.491531,1324.871278,30.451618,-2.51792,104.543807,-0.034796,-0.018312,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.166869,0.658946,-3788650963,8.83E+14,-0.71163,1.751263,-2.550189,-6946527059,-0.007937,2.554413,-0.415054,-204.807658,-0.787855,0.267513,-0.139328,0.008092,0.044573,0.097695,0.001337,-33.725237,19.853925,0.008144,0.003377,28.507512,-2.053217,7.739731,61.074799,3.377713,0
278.454546,54,26.2,65.090909,27.845455,155.52,42.317682,34.769315,0.347849,0.083243,1892573.02,-0.440438,3089248.016,-959.491531,1339.457455,30.451618,-2.491426,104.743022,-0.034796,-0.018,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.166598,0.658946,-3788651028,8.83E+14,-0.71163,1.755234,-2.550189,-6946527059,-0.007937,2.554413,-0.22434,-204.842584,-0.787855,0.267513,-0.130192,0.008092,0.022445,0.097695,0.001337,-33.725237,20.370547,0.008144,0.003377,28.507771,-2.053217,8.316043,73.861278,3.377713,0
278.454546,53,26.5,65.090909,27.845455,155.52,45.557674,34.769315,0.348592,0.083243,1892573.02,-0.440435,3089248.016,-959.491531,1336.331688,30.451618,-2.497299,104.698561,-0.034796,-0.018069,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.166684,0.658946,-3788651015,8.83E+14,-0.71163,1.754381,-2.550189,-6946527059,-0.007937,2.554413,-0.209614,-204.850197,-0.787855,0.267513,-0.132151,0.008092,0.027244,0.097695,0.001337,-33.725237,20.264909,0.008144,0.003377,28.507715,-2.053217,8.185468,72.343157,3.377713,0
278.454546,57,27.4,65.090909,27.845455,155.52,38.70769,34.769315,0.385264,0.083243,1892573.02,-0.440427,3089248.016,-959.491531,1326.954903,30.451618,-2.514274,104.57102,-0.034796,-0.018269,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.16685,0.658946,-3788651001,8.83E+14,-0.71163,1.751829,-2.550189,-6946527059,-0.007937,2.554413,-0.193887,-204.830405,-0.787855,0.267513,-0.138024,0.008092,0.02129,0.097695,0.001337,-33.725237,19.931278,0.008144,0.003377,28.507549,-2.053217,7.817143,78.800015,3.377713,0
278.454546,111,29,65.090909,27.845455,155.52,0,34.769315,1.868557,0.083243,1892573.02,-0.440414,3089248.016,-959.491531,1310.286982,30.451618,-2.542219,104.363827,-0.034796,-0.018602,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.166827,0.658946,-3788651071,8.83E+14,-0.71163,1.747312,-2.550189,-6946527059,-0.007937,2.554413,-1.869938,-205.072029,0.907972,0.267513,-0.148448,0.008092,0.004272,0.097695,0.001337,-33.725237,19.282844,0.008144,0.003377,28.507266,-2.053217,7.237848,17103.14899,3.377713,0
278.454546,49,25.8,65.090909,27.845455,155.52,51.683215,34.769315,0.319623,0.083243,1892573.02,-0.440442,3089248.016,-959.491531,1343.62528,30.451618,-2.48342,104.803911,-0.034796,-0.017907,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.166458,0.658946,-3788651024,8.83E+14,-0.71163,1.756371,-2.550189,-6946527059,-0.007937,2.554413,-0.21925,-204.806623,-0.787855,0.267513,-0.127579,0.008092,0.029271,0.097695,0.001337,-33.725237,20.506766,0.008144,0.003377,28.507848,-2.053217,8.496731,66.834164,3.377713,0
278.454546,59,31.5,65.090909,27.845455,155.52,34.839921,34.769315,0.484466,0.083243,1892573.02,-0.440394,3089248.016,-959.491531,1284.248273,30.451618,-2.580771,104.082226,-0.034796,-0.019063,-368.06208,48.767049,-80.20203,0.244841,-13522346.45,54.540289,-9626192769,687.074151,1163.712159,0.008144,0.166064,0.658946,-3788650925,8.83E+14,-0.71163,1.740301,-2.550189,-6946527059,-0.007937,2.554413,-0.117484,-204.809953,0.907972,0.267513,-0.164704,0.008092,0.037517,0.097695,0.001337,-33.725237,18.15257,0.008144,0.003377,28.506853,-2.053217,6.486276,82.447095,3.377713,0
281.285714,55.0676,30.5,51.6344,28.128571,251.42,25.932747,30.053001,0.183898,0.0254,1620110.102,-0.540008,1778143.466,-322.915251,14364.93667,31.833308,-2.705945,99.027462,-0.034481,-0.009556,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.173772,1.05911,-3788650786,5.53E+15,-0.837742,2.425353,0.00273,-3.04949E+11,-0.004714,2.893768,0.140026,-221.18118,0.917218,0.227077,-0.097743,0.002139,0.025435,0.121676,0.001427,-44.086074,-14.45799,0.004871,0.003502,-11.699024,-23.287275,10.945036,125.965163,3.594222,0
281.285714,61.1155,28.5,51.6344,28.128571,251.42,14.808167,30.053001,0.176138,0.0254,1620110.102,-0.540062,1778143.466,-322.915251,14502.097,31.833308,-2.665116,99.518181,-0.034481,-0.009345,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174591,1.05911,-3788650826,5.53E+15,-0.837742,2.43044,0.00273,-3.04949E+11,-0.004714,2.893768,-0.328352,-220.368903,0.917218,0.227077,-0.089686,0.002139,0.012375,0.121676,0.001427,-44.086074,-15.489242,0.004871,0.003502,-11.698748,-23.287275,11.98384,144.445945,3.594222,0
281.285714,68.7549,29.5,51.6344,28.128571,251.42,0,30.053001,0.192603,0.0254,1620110.102,-0.540035,1778143.466,-322.915251,14433.49997,31.833308,-2.686011,99.264504,-0.034481,-0.009452,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174251,1.05911,-3788650820,5.53E+15,-0.837742,2.427905,0.00273,-3.04949E+11,-0.004714,2.893768,-0.272546,-221.246383,0.917218,0.227077,-0.093717,0.002139,0.006474,0.121676,0.001427,-44.086074,-14.962302,0.004871,0.003502,-11.698888,-23.287275,11.440993,175.904841,3.594222,0
281.285714,56.0225,30.5,51.6344,28.128571,251.42,18.958273,30.053001,0.184963,0.0254,1620110.102,-0.540008,1778143.466,-322.915251,14364.93667,31.833308,-2.705945,99.027462,-0.034481,-0.009556,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.173772,1.05911,-3788650787,5.53E+15,-0.837742,2.425353,0.00273,-3.04949E+11,-0.004714,2.893768,-0.177844,-221.18118,0.917218,0.227077,-0.097743,0.002139,0.025778,0.121676,0.001427,-44.086074,-14.45799,0.004871,0.003502,-11.699024,-23.287275,10.945036,128.588347,3.594222,0
281.285714,66.2085,31.3,51.6344,28.128571,251.42,5.252472,30.053001,0.203364,0.0254,1620110.102,-0.539988,1778143.466,-322.915251,14310.11029,31.833308,-2.721243,98.848733,-0.034481,-0.009638,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.173295,1.05911,-3788650790,5.53E+15,-0.837742,2.423295,0.00273,-3.04949E+11,-0.004714,2.893768,-0.251141,-220.731526,0.917218,0.227077,-0.100961,0.002139,0.014481,0.121676,0.001427,-44.086074,-14.06948,0.004871,0.003502,-11.69913,-23.287275,10.578095,164.179693,3.594222,0
281.285714,56.0225,29,51.6344,28.128571,251.42,18.958273,30.053001,0.174281,0.0254,1620110.102,-0.540049,1778143.466,-322.915251,14467.79427,31.833308,-2.675688,99.389156,-0.034481,-0.009399,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174439,1.05911,-3788650808,5.53E+15,-0.837742,2.429172,0.00273,-3.04949E+11,-0.004714,2.893768,-0.279164,-221.019871,0.917218,0.227077,-0.091702,0.002139,0.020043,0.121676,0.001427,-44.086074,-15.222808,0.004871,0.003502,-11.698818,-23.287275,11.706151,128.586328,3.594222,0
281.285714,64.9352,29.5,51.6344,28.128571,251.42,10.123089,30.053001,0.187916,0.0254,1620110.102,-0.540035,1778143.466,-322.915251,14433.49997,31.833308,-2.686011,99.264504,-0.034481,-0.009452,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174251,1.05911,-3788650814,5.53E+15,-0.837742,2.427905,0.00273,-3.04949E+11,-0.004714,2.893768,-0.274771,-221.246383,0.917218,0.227077,-0.093717,0.002139,0.010764,0.121676,0.001427,-44.086074,-14.962302,0.004871,0.003502,-11.698888,-23.287275,11.440993,158.81532,3.594222,0
281.285714,42.0169,22.3,51.6344,28.128571,251.42,38.212277,30.053001,0.119186,0.0254,1620110.102,-0.540257,1778143.466,-322.915251,14928.15299,31.833308,-2.509107,101.598786,-0.034481,-0.008633,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.172828,1.05911,-3788650963,5.53E+15,-0.837742,2.446267,0.00273,-3.04949E+11,-0.004714,2.893768,-0.463205,-219.617045,0.917218,0.227077,-0.064564,0.002139,0.017549,0.121676,0.001427,-44.086074,-19.428154,0.004871,0.003502,-11.697753,-23.287275,16.966253,98.522153,3.594222,0
281.285714,42.9718,29.2,51.6344,28.128571,251.42,36.160531,30.053001,0.162903,0.0254,1620110.102,-0.540043,1778143.466,-322.915251,14454.07554,31.833308,-2.679846,99.338783,-0.034481,-0.00942,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174368,1.05911,-3788650784,5.53E+15,-0.837742,2.428665,0.00273,-3.04949E+11,-0.004714,2.893768,-0.274334,-221.185438,0.917218,0.227077,-0.092508,0.002139,0.032694,0.121676,0.001427,-44.086074,-15.11791,0.004871,0.003502,-11.698846,-23.287275,11.598632,100.082641,3.594222,0
281.285714,44.2451,27.8,51.6344,28.128571,251.42,31.903139,30.053001,0.154983,0.0254,1620110.102,-0.540082,1778143.466,-322.915251,14550.13501,31.833308,-2.649881,99.706614,-0.034481,-0.009269,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174741,1.05911,-3788650806,5.53E+15,-0.837742,2.432218,0.00273,-3.04949E+11,-0.004714,2.893768,-0.337083,-219.270405,0.917218,0.227077,-0.086862,0.002139,0.029388,0.121676,0.001427,-44.086074,-15.872764,0.004871,0.003502,-11.698646,-23.287275,12.395401,102.251259,3.594222,0
281.285714,41.3803,27.3,51.6344,28.128571,251.42,40.17385,30.053001,0.149393,0.0254,1620110.102,-0.540097,1778143.466,-322.915251,14584.458,31.833308,-2.638676,99.847125,-0.034481,-0.009213,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174802,1.05911,-3788650808,5.53E+15,-0.837742,2.433489,0.00273,-3.04949E+11,-0.004714,2.893768,-0.295923,-219.390372,0.917218,0.227077,-0.084844,0.002139,0.028949,0.121676,0.001427,-44.086074,-16.154649,0.004871,0.003502,-11.698572,-23.287275,12.707038,97.52878,3.594222,0
281.285714,43.2901,28.8,51.6344,28.128571,251.42,34.078277,30.053001,0.160598,0.0254,1620110.102,-0.540054,1778143.466,-322.915251,14481.51435,31.833308,-2.671489,99.440228,-0.034481,-0.009378,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174504,1.05911,-3788650789,5.53E+15,-0.837742,2.429679,0.00273,-3.04949E+11,-0.004714,2.893768,-0.285199,-220.420911,0.917218,0.227077,-0.090896,0.002139,0.031743,0.121676,0.001427,-44.086074,-15.328655,0.004871,0.003502,-11.69879,-23.287275,11.815674,100.613862,3.594222,0
281.285714,48.3831,25.1,51.6344,28.128571,251.42,29.302118,30.053001,0.141061,0.0254,1620110.102,-0.540163,1778143.466,-322.915251,14735.57954,31.833308,-2.585876,100.531878,-0.034481,-0.008963,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.17456,1.05911,-3788650878,5.53E+15,-0.837742,2.439096,0.00273,-3.04949E+11,-0.004714,2.893768,-0.390795,-220.738881,0.917218,0.227077,-0.075944,0.002139,0.018353,0.121676,0.001427,-44.086074,-17.483219,0.004871,0.003502,-11.698231,-23.287275,14.286424,110.134797,3.594222,0
281.285714,32.4676,24.5,51.6344,28.128571,251.42,116.8788,30.053001,0.125995,0.0254,1620110.102,-0.540183,1778143.466,-322.915251,14776.82293,31.833308,-2.570399,100.739972,-0.034481,-0.008893,-150.394047,54.332713,5539.412694,-0.244966,-14570389.42,596.011827,9331279167,572.010293,1269.120891,0.004871,0.174335,1.05911,-3788650838,5.53E+15,-0.837742,2.44063,0.00273,-3.04949E+11,-0.004714,2.893768,-0.344674,-220.834598,0.917218,0.227077,-0.073511,0.002139,0.025512,0.121676,0.001427,-44.086074,-17.873567,0.004871,0.003502,-11.698133,-23.287275,14.787301,86.419886,3.594222,0
157.285714,32.7859,17.1,27.374629,15.728571,1365.32,3.715413,11.98709,0.013,-0.001529,116510.6138,-0.432965,206957.7574,7.388492,-745909.1382,17.70816,-0.674291,130.113164,-0.02876,0.008328,-697.167489,35.198625,765.636688,-0.006088,-43564419791,3213.406267,539807182.8,1174.250252,375.808888,0.000666,0.109207,0.345082,-3788651221,3.30E+15,0.337823,1.464846,-0.00044,-9.90E+17,-0.000666,7.264555,-4.43709,-133.300999,-0.845978,0.219186,-0.008282,0.000658,0.00245,0.043675,0.00138,-72.805179,48.047084,0.000666,0.006062,83.362109,-14.786917,133.301693,679.69419,3.528838,1
157.285714,34.6958,16.7,27.374629,15.728571,1365.32,0,11.98709,0.01271,-0.001529,116510.6138,-0.432996,206957.7574,7.388492,-745851.7948,17.70816,-0.74112,131.467408,-0.02876,0.005106,-697.167489,35.198625,765.636688,-0.006088,-43564419791,3213.406267,539807182.8,1174.250252,375.808888,0.000666,0.108564,0.345082,-3788651340,3.30E+15,0.337823,1.464738,-0.00044,-9.90E+17,-0.000666,7.264555,-4.616065,-133.274863,-0.845978,0.219186,-0.00797,0.000658,0.001689,0.043675,0.00138,-72.805179,49.209044,0.000666,0.006062,83.362137,-14.786917,138.646347,695.093899,3.528838,1
157.285714,23.8732,16.2,27.374629,15.728571,1365.32,12.678219,11.98709,0.012224,-0.001529,116510.6138,-0.433036,206957.7574,7.388492,-745780.109,17.70816,-0.815402,133.254257,-0.02876,0.003341,-697.167489,35.198625,765.636688,-0.006088,-43564419791,3213.406267,539807182.8,1174.250252,375.808888,0.000666,0.107666,0.345082,-3788651187,3.30E+15,0.337823,1.464603,-0.00044,-9.90E+17,-0.000666,7.264555,-4.880285,-133.244358,-0.845978,0.219186,-0.007578,0.000658,0.00362,0.043675,0.00138,-72.805179,50.777276,0.000666,0.006062,83.362173,-14.786917,145.956434,639.163716,3.528838,0
157.285714,30.5577,15.5,27.374629,15.728571,1365.32,7.03304,11.98709,0.011749,-0.001529,116510.6138,-0.433094,206957.7574,7.388492,-745679.7367,17.70816,-0.904966,135.949517,-0.02876,0.002161,-697.167489,35.198625,765.636688,-0.006088,-43564419791,3213.406267,539807182.8,1174.250252,375.808888,0.000666,0.106215,0.345082,-3788651539,3.30E+15,0.337823,1.464414,-0.00044,-9.90E+17,-0.000666,7.264555,-5.315019,-133.252422,-0.845978,0.219186,-0.007024,0.000658,0.002044,0.043675,0.00138,-72.805179,53.213135,0.000666,0.006062,83.362226,-14.786917,157.576825,664.362242,3.528838,0
157.285714,29.9211,16.3,27.374629,15.728571,1365.32,9.915044,11.98709,0.012357,-0.001529,116510.6138,-0.433028,206957.7574,7.388492,-745794.4467,17.70816,-0.801293,132.888117,-0.02876,0.0036,-697.167489,35.198625,765.636688,-0.006088,-43564419791,3213.406267,539807182.8,1174.250252,375.808888,0.000666,0.107855,0.345082,-3788651317,3.30E+15,0.337823,1.46463,-0.00044,-9.90E+17,-0.000666,7.264555,-4.74398,-133.248543,-0.845978,0.219186,-0.007656,0.000658,0.002751,0.043675,0.00138,-72.805179,50.452792,0.000666,0.006062,83.362166,-14.786917,144.43386,660.543253,3.528838,0
157.285714,22.9183,14.8,27.374629,15.728571,1365.32,14.437254,11.98709,0.011148,-0.001529,116510.6138,-0.433155,206957.7574,7.388492,-745579.3504,17.70816,-0.980564,138.899734,-0.02876,0.001535,-697.167489,35.198625,765.636688,-0.006088,-43564419791,3213.406267,539807182.8,1174.250252,375.808888,0.000666,0.104505,0.345082,-3788651477,3.30E+15,0.337823,1.464226,-0.00044,-9.90E+17,-0.000666,7.264555,-5.87447,-133.370112,-0.845978,0.219186,-0.006464,0.000658,0.003233,0.043675,0.00138,-72.805179,55.968549,0.000666,0.006062,83.36228,-14.786917,171.190475,638.877259,3.528838,0
157.285714,16.8704,13.5,27.374629,15.728571,1365.32,36.130657,11.98709,0.010113,-0.001529,116510.6138,-0.433275,206957.7574,7.388492,-745392.8812,17.70816,-1.091172,145.190409,-0.02876,0.000918,-697.167489,35.198625,765.636688,-0.006088,-43564419791,3213.406267,539807182.8,1174.250252,375.808888,0.000666,0.100491,0.345082,-3788651599,3.30E+15,0.337823,1.463875,-0.00044,-9.90E+17,-0.000666,7.264555,-6.985823,-133.377301,-0.845978,0.219186,-0.005402,0.000658,0.002708,0.043675,0.00138,-72.805179,62.11934,0.000666,0.006062,83.362388,-14.786917,203.84445,672.127843,3.528838,0
48,9.23099,4.7,8.753525,4.8,176.83,0,0.295865,0.028852,-0.000307,1650.914685,-0.452882,0,-0.625674,-180147403.2,6.956014,-1.280419,50.193475,-0.044527,0.00332,-3138.787691,14.104135,-3267.403229,-0.001793,-19420566755,2882.709061,1109506.46,7504.330751,4.232637,0,-0.00397,1.381972,-3788651080,-1.10E+15,0.336537,0.372454,-0.000843,-1.80E+16,0,3.295728,-6.050393,-47.471655,0.573193,0.453602,0.002627,0,0.00476,0.081973,-0.005113,-15.680642,2664.384187,0,0.015925,23.805465,-4.360342,924.059905,393.077416,3.182633,0
