
4.408901302323177E10,2.4607504014003657E75,13.063063063063062,91.42857142857143,23.73540856031128,*,*,-,f37,*,*,*,*,*,*,*,f31,-,*,-,f26,*,*,*,-,f26,/,-,f49,f37,-,f37,-,f26,-,f37,*,f37,*,f26,f27,f47,f50,f31,f26,f31,f49,f24,f27,f37,f49,f49,f28,f58,
3.9018688710160956E7,4.207281277812934E75,0.0,100.0,13.618677042801556,*,*,*,*,-,*,-,*,*,/,-,*,-,*,f37,*,f49,*,-,f26,/,/,f37,f37,*,*,+,f28,f49,*,*,f37,*,f23,f37,/,-,f45,f46,f37,f37,f37,f42,f26,f26,f37,f30,f49,f5,f49,f37,f22,f15,f21,f10,
2.838958841398727E8,2.928067796814789E75,5.405405405405405,94.28571428571428,17.509727626459142,*,*,*,*,*,*,*,f37,-,*,*,f49,f49,+,+,*,*,*,*,*,f26,+,f13,f26,/,f26,f49,+,+,*,*,f26,+,f49,f26,f54,+,f37,*,f37,f56,f36,f6,f49,f26,f21,f26,f37,f37,f54,f2,f41,f8,
1.956915368842834E7,4.35174674424818E75,35.585585585585584,97.14285714285714,43.96887159533074,*,*,*,*,*,*,+,*,*,-,+,*,+,/,f37,*,*,*,-,f37,*,f37,f37,f37,f37,f26,*,-,+,+,f37,f37,f49,f37,f37,f26,f37,-,*,+,+,f37,f26,-,f16,f26,f3,f48,f24,f19,f31,f9,f27,f24,f2,f29,f40,
5.200006556232746E7,4.3378735326161294E75,0.0,100.0,13.618677042801556,*,*,*,*,*,*,-,f37,*,*,+,+,*,f58,-,*,f37,+,*,f37,/,f1,*,-,f37,/,f1,f37,f37,f37,f37,f37,f37,+,f34,f37,f37,*,f37,f35,f14,f36,f37,f20,f58,
2.1144239076602697E7,4.968848225365816E75,22.07207207207207,97.14285714285714,32.295719844357976,*,*,*,*,*,*,+,+,*,f37,+,f37,*,f49,+,*,f37,f37,f37,f37,f26,*,*,-,/,f26,*,f37,*,*,f26,f49,-,+,f37,f5,f4,f26,f37,f37,f37,f20,f3,f24,f27,
2.0774119658140425E7,4.340410730748095E75,38.73873873873874,94.28571428571428,46.30350194552529,*,*,*,*,*,*,*,*,*,*,f52,-,*,*,*,f37,+,f37,+,f37,f37,f52,f37,f37,f37,+,f37,*,f37,f37,f37,f52,-,+,f52,f52,f37,f47,f7,f34,f46,
3.4191862091465145E7,4.315426689137149E75,33.33333333333333,97.14285714285714,42.023346303501945,*,*,*,+,*,*,f37,*,/,*,f37,*,*,f20,*,+,f34,f37,*,*,*,f37,f37,+,f34,/,f26,*,f37,f37,f37,*,f37,f32,f54,f37,f36,f49,f2,f37,f26,
5.482020186271614E11,2.1180314988304603E75,4.054054054054054,97.14285714285714,16.731517509727624,*,+,*,*,*,*,*,*,f37,*,*,+,*,*,f26,f37,f37,*,f26,f26,f26,*,*,f26,*,-,-,f26,f28,f26,f26,f37,f37,*,f26,*,f26,f26,*,f26,f26,f52,f19,f9,f1,
5803156.582863947,2.322471624026608E75,4.054054054054054,97.14285714285714,16.731517509727624,*,*,*,*,*,*,+,*,*,f26,+,*,*,f26,*,+,f26,-,f26,f26,f26,-,+,+,*,*,f37,f26,f49,*,+,f55,f1,f50,f19,/,f26,f26,f26,f26,f26,f26,f49,f37,f34,f26,f50,
9.165522094577389E11,4.357329189752033E75,38.73873873873874,94.28571428571428,46.30350194552529,*,*,*,*,*,-,*,f37,*,*,*,-,+,+,f31,f37,*,f37,*,*,f37,-,f37,-,-,-,-,f37,f37,f37,f37,f37,f37,*,f37,f37,f26,f49,+,f37,*,-,f26,f26,f57,f26,f41,f26,f33,f49,f47,
1.2072067635235655E9,4.307435224707658E75,35.13513513513514,97.14285714285714,43.57976653696498,*,*,*,*,*,*,*,*,+,f26,+,*,f37,*,*,f49,-,f37,f49,-,f37,f26,f37,*,-,+,+,f26,f37,f12,f26,f37,f37,f37,+,f37,f49,f37,*,f26,f41,f9,f49,
7.627548754733904E11,2.4668255076133535E75,4.504504504504505,94.28571428571428,16.731517509727624,*,-,*,/,*,*,*,/,f54,-,*,-,*,f16,*,f37,-,*,*,*,*,f37,-,f26,*,f26,*,-,f7,-,f37,f37,f49,f37,+,f37,f26,/,f37,f26,f26,f26,f37,f19,f47,f57,f26,f49,f37,f49,f15,
5.742359951589756E7,3.787779628364367E75,0.0,100.0,13.618677042801556,*,*,*,*,*,+,*,+,f37,f37,*,*,+,*,*,*,*,*,f37,*,f26,*,f37,f37,-,f37,f20,*,f26,f37,*,f26,-,f37,+,f26,f37,f37,+,f7,f37,f6,f26,f24,f37,f20,f16,f26,f40,
2.032348262892989E7,4.366667842858149E75,34.68468468468468,94.28571428571428,42.80155642023346,*,*,-,*,*,*,*,*,f37,+,+,*,*,*,f37,f37,f37,*,*,*,*,+,-,f37,f37,+,*,*,f37,f8,f49,*,f37,f37,f29,*,*,*,f28,f37,f13,+,*,f37,f37,f37,f37,f18,f26,f26,f1,f58,f54,f32,f58,f37,f8,
